"HYRIV_ID","HYBAS_L08","HYBAS_L12"
20111990,2080029470,2120029490
20112036,2080036120,2120036140
20112093,2080035940,2120035980
20112145,2080036120,2120036140
20112202,2080035940,2120035980
20112203,2080035940,2120035980
20112262,2080036120,2120036140
20112289,2080031070,2120031070
20112330,2080035940,2120035980
20112389,2080035940,2120036060
20112411,2080029470,2120029490
20112467,2080036120,2120036140
20112468,2080036120,2120036140
20112521,2080035940,2120036060
20112522,2080035940,2120036060
20112580,2080035940,2120035980
20112581,2080035940,2120036060
20112582,2080035940,2120036060
20112633,2080035940,2120036060
20112634,2080035940,2120036060
20112635,2080035940,2120036060
20112636,2080035940,2120036060
20112698,2080035940,2120035980
20112699,2080035940,2120035980
20112700,2080035940,2120036060
20112701,2080035940,2120036060
20112832,2080035940,2120035980
20112833,2080036120,2120036140
20112855,2080030890,2120030950
20112956,2080035940,2120035980
20112957,2080036120,2120036140
20113024,2080035940,2120035980
20113025,2080035940,2120035980
20113084,2080035940,2120035980
20113085,2080035940,2120035980
20113104,2080029470,2120029470
20113157,2080035940,2120035970
20113158,2080035940,2120035980
20113159,2080035940,2120035980
20113160,2080035940,2120035980
20113161,2080035940,2120035980
20113162,2080035940,2120036060
20113186,2080029470,2120029470
20113235,2080035940,2120035970
20113236,2080035940,2120035980
20113298,2080035940,2120035970
20113353,2080035940,2120035970
20113404,2080035940,2120036060
20113498,2080035940,2120035960
20113499,2080035940,2120035960
20113500,2080035940,2120035970
20113501,2080035940,2120035970
20113502,2080035940,2120036060
20113512,2080030890,2120030990
20113513,2080029470,2120029470
20113514,2080029470,2120029470
20113556,2080035940,2120035970
20113557,2080035940,2120035970
20113558,2080035940,2120036060
20113634,2080035940,2120035960
20113681,2080035940,2120035960
20113682,2080035940,2120035960
20113748,2080035940,2120035960
20113749,2080035940,2120035960
20113750,2080035940,2120035960
20113889,2080035940,2120035960
20113890,2080035940,2120036060
20113891,2080035940,2120036060
20113892,2080035940,2120036060
20113944,2080035940,2120035960
20113945,2080035940,2120036060
20113946,2080035940,2120036060
20114006,2080035940,2120035970
20114007,2080035940,2120035970
20114008,2080035940,2120035980
20114009,2080035940,2120035970
20114010,2080035940,2120036060
20114074,2080035940,2120035960
20114134,2080035940,2120035960
20114135,2080035940,2120036060
20114154,2080030890,2120030970
20114194,2080035940,2120035960
20114195,2080035940,2120035970
20114196,2080035940,2120036060
20114283,2080035940,2120035960
20114284,2080035940,2120035960
20114285,2080035940,2120035960
20114286,2080035940,2120035970
20114287,2080035940,2120036060
20114297,2080030890,2120030970
20114340,2080035940,2120035960
20114341,2080035940,2120035960
20114342,2080035940,2120035960
20114404,2080035940,2120035960
20114405,2080035940,2120035960
20114406,2080035940,2120035960
20114407,2080035940,2120035970
20114408,2080035940,2120035970
20114409,2080035940,2120035970
20114472,2080035940,2120035960
20114473,2080035940,2120035960
